id,from_user,from_role,to_role,part,model,ref,parameter,sampleno,date,shift,deviation,kp,category,description,pic,status,report_id,created_at,is_read
580780d4,cmm,Measurement,Produksi,CYL COMP,K2VJ,L163,POSITION Y,CR,06 Mar 2026,1,-0.3315,,,,,Open,K2VJ_2026-03-06_1,2026-06-04 06:32:02,0
5ba0696e,cmm,Measurement,Produksi,CYL COMP,K2VJ,L163,POSITION Y,DL,06 Mar 2026,1,-0.432,,,,,Open,K2VJ_2026-03-06_1,2026-06-04 06:32:02,0
e6b5a08d,cmm,Measurement,Produksi,CYL COMP,K2VJ,L163,POSITION Y,DR,06 Mar 2026,1,-0.4041,,,,,Open,K2VJ_2026-03-06_1,2026-06-04 06:32:02,0
2b1a1b05,cmm,Measurement,Produksi,CYL COMP,K2VJ,L164,POSITION X,AL,06 Mar 2026,1,0.0518,,,,,Open,K2VJ_2026-03-06_1,2026-06-04 06:32:02,1
6795271a,cmm,Measurement,Produksi,CYL COMP,K2VJ,L164,POSITION X,EL,06 Mar 2026,1,-0.0807,,,,,Open,K2VJ_2026-03-06_1,2026-06-04 06:32:02,0
564338f9,cmm,Measurement,Produksi,CYL COMP,K2VJ,L164,POSITION Y,ER,06 Mar 2026,1,0.0541,,,,,Open,K2VJ_2026-03-06_1,2026-06-04 06:32:02,1
aaee65ff,cmm,Measurement,Produksi,CRCS L,K1AL L1,A002,Posisi X From A001 ( Drill 6 ),1,06 Apr 2026,1,0.23,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:22,1
8275a9f7,cmm,Measurement,Produksi,CRCS L,K1AL L1,A002,Posisi X From A001 ( Drill 6 ),2,06 Apr 2026,1,0.231,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:22,1
d137045c,cmm,Measurement,Produksi,CRCS L,K1AL L1,A002,Posisi X From A001 ( Drill 6 ),6,06 Apr 2026,1,0.212,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:22,1
5f40ff5e,cmm,Measurement,Produksi,CRCS L,K1AL L1,A002,Posisi Y From A001 ( Drill 6 ),1,06 Apr 2026,1,0.23,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:22,0
025fc1ea,cmm,Measurement,Produksi,CRCS L,K1AL L1,A002,Posisi Y From A001 ( Drill 6 ),2,06 Apr 2026,1,0.231,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:22,1
914545ed,cmm,Measurement,Produksi,CRCS L,K1AL L1,A002,Posisi Y From A001 ( Drill 6 ),6,06 Apr 2026,1,0.212,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:22,0
1947ef24,cmm,Measurement,Produksi,CRCS L,K1AL L1,A006,Concentricity to m,1,06 Apr 2026,1,0.034,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:22,1
b6e9b73a,cmm,Measurement,Produksi,CRCS L,K1AL L1,A006,Concentricity to m,3,06 Apr 2026,1,0.04,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:22,0
5db933fc,cmm,Measurement,Produksi,CRCS L,K1AL L1,A006,Concentricity to m,4,06 Apr 2026,1,0.037,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
42e5d6b9,cmm,Measurement,Produksi,CRCS L,K1AL L1,A006,Concentricity to m,5,06 Apr 2026,1,0.036,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
96892f22,cmm,Measurement,Produksi,CRCS L,K1AL L1,A020,Posisi X,4,06 Apr 2026,1,-0.214,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
3939d43d,cmm,Measurement,Produksi,CRCS L,K1AL L1,A020,Posisi Y,4,06 Apr 2026,1,-0.214,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
dca2bd06,cmm,Measurement,Produksi,CRCS L,K1AL L1,A030,Posisi X Drill 6.5,1,06 Apr 2026,1,0.22,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
b8943042,cmm,Measurement,Produksi,CRCS L,K1AL L1,A030,Posisi X Drill 6.5,2,06 Apr 2026,1,0.273,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
8aaf108b,cmm,Measurement,Produksi,CRCS L,K1AL L1,A030,Posisi X Drill 6.5,6,06 Apr 2026,1,0.226,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
f28677ff,cmm,Measurement,Produksi,CRCS L,K1AL L1,A030,Posisi Y Drill 6.5,1,06 Apr 2026,1,0.22,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
633676dc,cmm,Measurement,Produksi,CRCS L,K1AL L1,A030,Posisi Y Drill 6.5,2,06 Apr 2026,1,0.273,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
6029f738,cmm,Measurement,Produksi,CRCS L,K1AL L1,A030,Posisi Y Drill 6.5,6,06 Apr 2026,1,0.226,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
dd5a7575,cmm,Measurement,Produksi,CRCS L,K1AL L1,A041,Posisi X,1,06 Apr 2026,1,0.302,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
eba33ce0,cmm,Measurement,Produksi,CRCS L,K1AL L1,A041,Posisi X,2,06 Apr 2026,1,0.273,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
4f1c2bc1,cmm,Measurement,Produksi,CRCS L,K1AL L1,A041,Posisi X,6,06 Apr 2026,1,0.259,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
9aaf4cac,cmm,Measurement,Produksi,CRCS L,K1AL L1,A041,Posisi Y,1,06 Apr 2026,1,0.302,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
01334d13,cmm,Measurement,Produksi,CRCS L,K1AL L1,A041,Posisi Y,2,06 Apr 2026,1,0.273,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
bbcfb2ad,cmm,Measurement,Produksi,CRCS L,K1AL L1,A041,Posisi Y,6,06 Apr 2026,1,0.259,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
f01601cc,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,1,06 Apr 2026,1,0.338,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
9787e610,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,2,06 Apr 2026,1,0.348,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
aef46c99,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,6,06 Apr 2026,1,0.262,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
420e1409,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,1,06 Apr 2026,1,0.338,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
c7446506,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,2,06 Apr 2026,1,0.348,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
9e93c3cb,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,6,06 Apr 2026,1,0.262,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
75eab7a5,cmm,Measurement,Produksi,CRCS L,K1AL L1,A047,Posisi X,1,06 Apr 2026,1,-0.217,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
90054234,cmm,Measurement,Produksi,CRCS L,K1AL L1,A047,Posisi Y,1,06 Apr 2026,1,-0.217,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
090bafd3,cmm,Measurement,Produksi,CRCS L,K1AL L1,A048,Posisi X From A006,2,06 Apr 2026,1,0.206,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
5624e74b,cmm,Measurement,Produksi,CRCS L,K1AL L1,A048,Posisi Y From A006,2,06 Apr 2026,1,0.206,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
92703cfa,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi X Reamer 8H8,1,06 Apr 2026,1,0.147,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
5dc3519b,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi Y Reamer 8H8,1,06 Apr 2026,1,0.147,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
3f85d56e,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi X Drill 6.45,1,06 Apr 2026,1,0.215,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
88582a4d,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi X Drill 6.45,2,06 Apr 2026,1,0.219,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
95b48bb1,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi Y Drill 6.45,1,06 Apr 2026,1,0.215,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
de0b6e1e,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi Y Drill 6.45,2,06 Apr 2026,1,0.219,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
69fda11e,cmm,Measurement,Produksi,CRCS L,K1AL L1,A152,Posisi Y Reamer 8H8,1,06 Apr 2026,1,0.128,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
f1a783dd,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi X,3,06 Apr 2026,1,0.296,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
3aa88566,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi Y,3,06 Apr 2026,1,0.296,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
6eee37c2,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,1,06 Apr 2026,1,0.223,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
09bec8dc,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,2,06 Apr 2026,1,0.236,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
28390d64,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,3,06 Apr 2026,1,0.341,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
66e14d0b,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,1,06 Apr 2026,1,0.223,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
8f6087af,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,2,06 Apr 2026,1,0.236,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
da666205,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,3,06 Apr 2026,1,0.341,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
6b4c5e8f,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,3,06 Apr 2026,1,0.331,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
80196e20,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,3,06 Apr 2026,1,0.331,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
1d4f898c,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi X,3,06 Apr 2026,1,0.297,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
6ec3bbc6,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi Y,3,06 Apr 2026,1,0.297,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
e1d251fe,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,1,06 Apr 2026,1,0.22,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
c1c7e079,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,2,06 Apr 2026,1,0.35,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
82ab0e48,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,3,06 Apr 2026,1,0.463,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
7ec2c853,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,6,06 Apr 2026,1,0.297,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
a4e31669,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi Y,1,06 Apr 2026,1,0.22,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
85d7d4f4,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi Y,2,06 Apr 2026,1,0.35,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
4324a512,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi Y,3,06 Apr 2026,1,0.463,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
8dffd790,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi Y,6,06 Apr 2026,1,0.297,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
fd4b8d9c,cmm,Measurement,Produksi,CRCS L,K1AL L1,B010,Position To d & e,1,06 Apr 2026,1,0.111,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
184c94a9,cmm,Measurement,Produksi,CRCS L,K1AL L1,B011,Posisi X Reamer 8H8,3,06 Apr 2026,1,-1.064,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
5a232c59,cmm,Measurement,Produksi,CRCS L,K1AL L1,B011,Posisi Y Reamer 8H8,3,06 Apr 2026,1,-1.064,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
220eaa76,cmm,Measurement,Produksi,CRCS L,K1AL L1,B011,Posisi Y Drill 5.45,3,06 Apr 2026,1,-0.263,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
3959dad7,cmm,Measurement,Produksi,CRCS L,K1AL L1,B012,Posisi X From B011 Reamer 8H8,3,06 Apr 2026,1,-1.068,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
ef066910,cmm,Measurement,Produksi,CRCS L,K1AL L1,B012,Posisi Y From B011 Reamer 8H8,3,06 Apr 2026,1,-1.068,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
bfb03e44,cmm,Measurement,Produksi,CRCS L,K1AL L1,B012,Posisi X From B011 Drill 5.45,3,06 Apr 2026,1,-0.301,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
df658d2a,cmm,Measurement,Produksi,CRCS L,K1AL L1,B012,Posisi Y From B011 Drill 5.45,3,06 Apr 2026,1,-0.301,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
41b5f0c3,cmm,Measurement,Produksi,CRCS L,K1AL L1,B017,Distance From B027,1,06 Apr 2026,1,0.129,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
2f47e48a,cmm,Measurement,Produksi,CRCS L,K1AL L1,B017,Distance From B027,2,06 Apr 2026,1,-0.102,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
6e0966e9,cmm,Measurement,Produksi,CRCS L,K1AL L1,B017,Distance From B027,5,06 Apr 2026,1,0.186,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
e8b5251e,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Distance From B027,5,06 Apr 2026,1,-0.154,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
6d2bad92,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,1,06 Apr 2026,1,0.291,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
161c50b6,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,2,06 Apr 2026,1,0.203,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
98851786,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,3,06 Apr 2026,1,0.329,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
9d77ea7e,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,4,06 Apr 2026,1,0.326,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
ee4ac3a9,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,5,06 Apr 2026,1,0.482,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
0ff3a675,cmm,Measurement,Produksi,CRCS L,K1AL L1,B025,Position to d & e,1,06 Apr 2026,1,0.111,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
c26bd550,cmm,Measurement,Produksi,CRCS L,K1AL L1,B027,Angle From B010,1,06 Apr 2026,1,1.569,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
1035aa36,cmm,Measurement,Produksi,CRCS L,K1AL L1,B052,Posisi X,2,06 Apr 2026,1,-0.233,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
09403591,cmm,Measurement,Produksi,CRCS L,K1AL L1,B052,Posisi X,3,06 Apr 2026,1,-0.212,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
3d781c3a,cmm,Measurement,Produksi,CRCS L,K1AL L1,B052,Posisi X,6,06 Apr 2026,1,-0.279,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
3e95033d,cmm,Measurement,Produksi,CRCS L,K1AL L1,B052,Posisi Y,2,06 Apr 2026,1,-0.233,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
07256a98,cmm,Measurement,Produksi,CRCS L,K1AL L1,B052,Posisi Y,3,06 Apr 2026,1,-0.212,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
e262d0f2,cmm,Measurement,Produksi,CRCS L,K1AL L1,B052,Posisi Y,6,06 Apr 2026,1,-0.279,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
27542454,cmm,Measurement,Produksi,CRCS L,K1AL L1,B054,Posisi X,1,06 Apr 2026,1,-0.263,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
89f35c77,cmm,Measurement,Produksi,CRCS L,K1AL L1,B054,Posisi X,2,06 Apr 2026,1,-0.233,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
cd698535,cmm,Measurement,Produksi,CRCS L,K1AL L1,B054,Posisi X,6,06 Apr 2026,1,-0.253,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
12580bf0,cmm,Measurement,Produksi,CRCS L,K1AL L1,B054,Posisi Y,1,06 Apr 2026,1,-0.263,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
6b0748f3,cmm,Measurement,Produksi,CRCS L,K1AL L1,B054,Posisi Y,2,06 Apr 2026,1,-0.233,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
b149a0ff,cmm,Measurement,Produksi,CRCS L,K1AL L1,B054,Posisi Y,6,06 Apr 2026,1,-0.253,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
2ec5837b,cmm,Measurement,Produksi,CRCS L,K1AL L1,B059,Posisi X,4,06 Apr 2026,1,-0.307,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
b41b0cde,cmm,Measurement,Produksi,CRCS L,K1AL L1,B059,Posisi Y,4,06 Apr 2026,1,-0.307,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
16a48bf7,cmm,Measurement,Produksi,CRCS L,K1AL L1,B073,Posisi X,3,06 Apr 2026,1,-0.203,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
979ed3f5,cmm,Measurement,Produksi,CRCS L,K1AL L1,B073,Posisi Y,3,06 Apr 2026,1,-0.203,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
b5c9d17c,cmm,Measurement,Produksi,CRCS L,K1AL L1,B075,Posisi X,1,06 Apr 2026,1,-0.282,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
f6fe4793,cmm,Measurement,Produksi,CRCS L,K1AL L1,B075,Posisi X,2,06 Apr 2026,1,-0.254,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
15a334ad,cmm,Measurement,Produksi,CRCS L,K1AL L1,B075,Posisi X,6,06 Apr 2026,1,-0.26,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,1
bcad4790,cmm,Measurement,Produksi,CRCS L,K1AL L1,B075,Posisi Y,1,06 Apr 2026,1,-0.282,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
39c58738,cmm,Measurement,Produksi,CRCS L,K1AL L1,B075,Posisi Y,2,06 Apr 2026,1,-0.254,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
9a3528a4,cmm,Measurement,Produksi,CRCS L,K1AL L1,B075,Posisi Y,6,06 Apr 2026,1,-0.26,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
86ce4b75,cmm,Measurement,Produksi,CRCS L,K1AL L1,B078,Posisi X,1,06 Apr 2026,1,0.217,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
65190d9e,cmm,Measurement,Produksi,CRCS L,K1AL L1,B078,Posisi Y,1,06 Apr 2026,1,0.217,,,,,Open,K1AL_L1_CRCS_L_2026-04-06_1,2026-06-04 11:21:23,0
a52e22a0,cmm,Measurement,Produksi,CRCS L,K2SA,A000-1,FLATNESS SURFACE,5A,06 Apr 2026,1,0.003,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
a75916d6,cmm,Measurement,Produksi,CRCS L,K2SA,A019,POSITION X,5A,06 Apr 2026,1,-0.103,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,1
518591fa,cmm,Measurement,Produksi,CRCS L,K2SA,A019,POSITION Y,5A,06 Apr 2026,1,-0.103,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
1f612b87,cmm,Measurement,Produksi,CRCS L,K2SA,A020,POSITION X FROM A006,5A,06 Apr 2026,1,-0.203,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,1
85e188cb,cmm,Measurement,Produksi,CRCS L,K2SA,A020,POSITION Y FROM A006,5A,06 Apr 2026,1,-0.203,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
18a99f59,cmm,Measurement,Produksi,CRCS L,K2SA,A043,POSITION X,5A,06 Apr 2026,1,-0.213,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
0831bbd4,cmm,Measurement,Produksi,CRCS L,K2SA,A043,POSITION Y,5A,06 Apr 2026,1,-0.213,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
7317a750,cmm,Measurement,Produksi,CRCS L,K2SA,A064,"ANGLE Ø 4,1",5A,06 Apr 2026,1,0.566,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
1f06f521,cmm,Measurement,Produksi,CRCS L,K2SA,A064,"DISTANCE FROM FACE COMP Ø 4,1",5A,06 Apr 2026,1,0.217,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
bded328f,cmm,Measurement,Produksi,CRCS L,K2SA,A066,DISTANCE FROM O1,5A,06 Apr 2026,1,0.145,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,1
5183742c,cmm,Measurement,Produksi,CRCS L,K2SA,A067,DISTANCE FROM O1,5A,06 Apr 2026,1,0.244,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
dc73f378,cmm,Measurement,Produksi,CRCS L,K2SA,A155,DISTANCE Z FROM A154,5A,06 Apr 2026,1,-0.228,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
f49955bf,cmm,Measurement,Produksi,CRCS L,K2SA,A155,SURFACE HEIGHT FROM A008,5A,06 Apr 2026,1,0.294,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
125f0863,cmm,Measurement,Produksi,CRCS L,K2SA,A158,POSITION Y Ø 6,5A,06 Apr 2026,1,-0.269,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,1
f3359e41,cmm,Measurement,Produksi,CRCS L,K2SA,A158,POSITION Z Ø 6,5A,06 Apr 2026,1,-0.269,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,0
61a1ae27,cmm,Measurement,Produksi,CRCS L,K2SA,A158,"POSITION Y Ø 10,5",5A,06 Apr 2026,1,-0.204,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,1
7e3ee1b5,cmm,Measurement,Produksi,CRCS L,K2SA,A158,"POSITION Z Ø 10,5",5A,06 Apr 2026,1,-0.204,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,1
8618ff64,cmm,Measurement,Produksi,CRCS L,K2SA,B052,POSITION X,5A,06 Apr 2026,1,-0.242,,,,,Open,K2SA_CRCS_L_2026-04-06_1,2026-06-04 11:28:48,1
