Date,Shift,Cycle,SampleNo,PartName,ModelName,CMMName,ref,ID,point,Parameter,Nominal,Uppertol,Lowertol,Actual,Deviation,Judgement,KP,Category
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C001,N0053,Posisi Y,Pos. Y,56.3,0.05,-0.05,56.293,-0.007,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C000,N0063,Flatness adjacent bosses,Flatness,0.0,0.03,-0.0,0.008,0.008,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C005,N0070,Posisi Y,Pos. X,0.0,0.2,-0.2,0.022,0.022,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C005,N0070,Posisi X,Pos. Y,0.0,0.2,-0.2,0.023,0.023,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0071,-,Concentr   5,0.0,0.1,0.0,0.064,0.064,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C005,N0072,Perpendicularity to b,Rectang.   2,0.0,0.01,-0.0,0.002,0.002,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C020,N0079,Posisi X,Pos. X,50.0,0.2,-0.2,50.037,0.037,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C020,N0079,Posisi Y,Pos. Y,50.0,0.2,-0.2,49.936,-0.064,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C019,N0083,Posisi X,Pos. X,76.0,0.2,-0.2,75.976,-0.024,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C019,N0083,Posisi Y,Pos. Y,79.5,0.2,-0.2,79.571,0.071,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C041,N0087,Posisi X,Pos. X,45.5,0.2,-0.2,45.564,0.064,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C041,N0087,Posisi Y,Pos. Y,76.2,0.2,-0.2,76.17,-0.03,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0088,-,Pos. X,0.0,0.05,-0.05,0.0,0.0,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0088,-,Pos. Y,0.0,0.05,-0.05,0.0,0.0,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C047,N0092,Posisi X,Pos. X,53.0,0.2,-0.2,53.088,0.088,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C047,N0092,Posisi Y,Pos. Y,59.0,0.2,-0.2,59.053,0.053,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C046,N0096,Posisi X,Pos. X,63.0,0.2,-0.2,63.124,0.124,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C046,N0096,Posisi Y,Pos. Y,3.0,0.2,-0.2,2.907,-0.093,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C045,N0100,Posisi X,Pos. X,37.0,0.2,-0.2,36.893,-0.107,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C045,N0100,Posisi Y,Pos. Y,57.3,0.2,-0.2,57.262,-0.038,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C044,N0104,Posisi X,Pos. X,90.5,0.2,-0.2,90.407,-0.093,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C044,N0104,Posisi Y,Pos. Y,58.0,0.2,-0.2,57.915,-0.085,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C043,N0108,Posisi X,Pos. X,117.0,0.2,-0.2,116.953,-0.047,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C043,N0108,Posisi Y,Pos. Y,0.5,0.2,-0.2,0.467,-0.033,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C042,N0112,Posisi X,Pos. X,107.0,0.2,-0.2,106.968,-0.032,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C042,N0112,Posisi Y,Pos. Y,60.0,0.2,-0.2,60.011,0.011,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C030,N0116,Posisi X,Pos. X,61.6,0.05,-0.05,61.599,-0.001,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C030,N0116,Posisi Y,Pos. Y,12.5,0.05,-0.05,12.523,0.023,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C158,N0120,Posisi X,Pos. X,10.7,0.1,-0.1,10.659,-0.041,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C158,N0120,Posisi Y,Pos. Y,54.4,0.1,-0.1,54.463,0.063,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C159,N0124,Posisi X,Pos. X,2.1,0.1,-0.1,2.073,-0.027,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0124,-,Pos. Y,50.4,0.1,-0.1,50.415,0.015,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C159,N0126,Distance From C158,Distance,9.5,0.1,-0.1,9.492,-0.008,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0133,-,Flatness,0.0,0.05,0.0,0.006,0.006,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0133,-,Pos. Z,29.6,0.1,-0.1,29.665,0.065,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C016,N0137,Diameter,Diameter,15.0,0.3,-0.0,14.701,-0.299,NG,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C016,N0137,Posisi X,Pos. X,8.5,0.1,-0.1,8.6,0.1,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C016,N0137,Posisi Y,Pos. Y,19.8,0.2,-0.2,19.996,0.196,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0141,-,Pos. X,120.0,0.1,-0.1,119.877,-0.123,NG,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0141,-,Pos. Y,56.5,0.1,-0.1,56.467,-0.033,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D095,N0150,Posisi X,Pos. X,38.0,0.2,-0.2,37.908,-0.092,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D095,N0150,Posisi Y,Pos. Y,52.0,0.2,-0.2,52.147,0.147,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D094,N0154,Posisi X,Pos. X,63.0,0.2,-0.2,62.953,-0.047,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D094,N0154,Posisi Y,Pos. Y,11.0,0.2,-0.2,11.123,0.123,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D093,N0158,Posisi X,Pos. X,87.0,0.2,-0.2,87.035,0.035,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D093,N0158,Posisi Y,Pos. Y,37.5,0.2,-0.2,37.551,0.051,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D092,N0162,Posisi X,Pos. X,67.1,0.2,-0.2,67.127,0.027,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D092,N0162,Posisi Y,Pos. Y,87.0,0.2,-0.2,87.014,0.014,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D091,N0166,Posisi X,Pos. X,104.9,0.2,-0.2,104.828,-0.072,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D091,N0166,Posisi Y,Pos. Y,84.3,0.2,-0.2,84.34,0.04,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D023,N0170,Posisi X,Pos. X,111.0,0.2,-0.2,110.938,-0.062,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D023,N0170,Posisi Y,Pos. Y,49.0,0.2,-0.2,48.943,-0.057,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D032,N0180,Posisi X,Pos. X,93.5,0.2,-0.2,93.647,0.147,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D032,N0180,Posisi Y,Pos. Y,25.0,0.2,-0.2,25.031,0.031,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D090,N0193,Posisi X,Pos. X,64.0,0.2,-0.2,63.84,-0.16,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D090,N0193,Posisi Y,Pos. Y,99.0,0.2,-0.2,98.889,-0.111,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D096,N0197,Posisi X,Pos. X,47.73,0.1,-0.1,47.68,-0.05,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D096,N0197,Posisi Y,Pos. Y,47.73,0.1,-0.1,47.734,0.004,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D021,N0201,Posisi X,Pos. X,90.0,0.2,-0.2,90.026,0.026,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D021,N0201,Posisi Y,Pos. Y,23.0,0.2,-0.2,23.017,0.017,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D005,N0208,Posisi X,Pos. X,0.0,0.2,-0.2,0.023,0.023,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D005,N0208,Posisi Y,Pos. Y,0.0,0.2,-0.2,0.06,0.06,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D005,N0212,Concentricity to f,Concentr   5,0.0,0.1,-0.0,0.079,0.079,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0225,-,Diameter,52.5,0.2,0.0,52.683,0.183,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0227,-,Distance,81.0,0.1,-0.1,81.025,0.025,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0233,-,Pos. X,0.0,0.1,-0.1,0.057,0.057,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0233,-,Pos. Y,21.0,0.1,-0.1,20.967,-0.033,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0239,-,Pos. X,0.0,0.2,-0.2,0.074,0.074,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0239,-,Pos. Y,21.0,0.2,-0.2,21.019,0.019,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0245,-,Pos. X,0.0,0.2,-0.2,0.009,0.009,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0245,-,Pos. Y,21.0,0.2,-0.2,20.81,-0.19,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D013,N0248,PCD From O1,Diameter,42.0,0.2,-0.2,41.864,-0.136,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D014,N0248,PCD From O1,Diameter,42.0,0.2,-0.2,41.864,-0.136,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D015,N0248,PCD From O1,Diameter,42.0,0.2,-0.2,41.864,-0.136,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D014,N0254,Angle,Angle,5.0,0.5,-0.5,5.156,0.156,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D015,N0256,Angle From D014,Angle,120.0,0.5,-0.5,120.182,0.182,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D013,N0258,Angle From D014,Angle,120.0,0.5,-0.5,120.177,0.177,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0263,-,Distance,20.0,0.1,-0.1,20.204,0.204,NG,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0263,-,Distance,60.0,0.1,-0.1,59.941,-0.059,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D033,N0286,Angle 2,Angle,32.0,3.0,-3.0,33.703,1.703,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0297,-,Pos. X,79.0,0.4,-0.4,78.925,-0.075,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0307,-,Pos. Y,42.5,0.4,-0.4,42.611,0.111,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0324,-,Flatness,0.0,0.05,0.0,0.001,0.001,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0325,-,Y-Angle,10.0,0.5,-0.5,10.002,0.002,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0325,-,Distance,75.0,0.05,-0.05,75.062,0.062,NG,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0325,-,Flatness,0.0,0.05,0.0,0.001,0.001,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0333,-,Pos. X,43.0,0.2,-0.2,42.916,-0.084,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0333,-,Pos. Z,23.0,0.2,-0.2,23.252,0.252,NG,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C164,N0337,Posisi X,Pos. X,33.0,0.2,-0.2,32.995,-0.005,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C164,N0337,Posisi Y,Pos. Z,23.0,0.2,-0.2,23.043,0.043,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0341,-,Pos. X,33.0,0.1,-0.1,32.957,-0.043,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0341,-,Pos. Z,23.0,0.1,-0.1,23.105,0.105,NG,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0345,-,Pos. X,20.0,0.2,-0.2,19.963,-0.037,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0345,-,Pos. Z,36.0,0.2,-0.2,36.025,0.025,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C160,N0349,Posisi X,Pos. X,8.0,0.2,-0.2,8.018,0.018,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C160,N0349,Posisi Y,Pos. Z,31.0,0.2,-0.2,31.136,0.136,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0353,-,Pos. X,19.0,0.05,-0.05,19.005,0.005,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0353,-,Pos. Z,25.0,0.05,-0.05,24.977,-0.023,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C163,N0357,Posisi X,Pos. X,19.0,0.2,-0.2,19.063,0.063,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C163,N0357,Posisi Y,Pos. Z,25.0,0.2,-0.2,25.026,0.026,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D087,N0392,Angle 2,Angle,40.0,3.0,-3.0,38.329,-1.671,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D087,N0397,Angle 1,Angle,35.0,3.0,-3.0,34.429,-0.571,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D087,N0398,Posisi X,Pos. X,22.0,0.2,-0.2,21.989,-0.011,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D087,N0398,Posisi Y,Pos. Y,89.0,0.2,-0.2,88.978,-0.022,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D087,N0398,Posisi Z,Pos. Z,110.0,0.2,-0.2,110.027,0.027,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0399,-,Flatness,0.0,0.03,0.0,0.007,0.007,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C111,N0400,Flatness,Flatness,0.0,0.05,-0.0,0.001,0.001,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C002,N0405,Posisi X From C001,Distance,67.5,0.05,-0.05,67.504,0.004,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C002,N0405,Posisi Y From C001,Distance,120.3,0.05,-0.05,120.307,0.007,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0406,-,Concentr   5,0.0,0.1,0.0,0.128,0.128,NG,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0408,-,Distance,9.5,0.1,-0.1,9.492,-0.008,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0411,-,Diameter,42.0,0.2,-0.2,41.864,-0.136,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0413,-,Diameter,42.0,0.2,-0.2,41.864,-0.136,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0414,-,Flatness,0.0,0.03,0.0,0.008,0.008,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C000,N0415,Flatness (Joint Face),Flatness,0.0,0.05,-0.0,0.007,0.007,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C005,N0416,"Concentricity Ø 30,5H7 to f",Concentr   5,0.0,1.0,-0.0,0.118,0.118,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C005,N0417,Circularity,Roundnes,0.0,0.01,-0.0,0.0,0.0,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D098,N0418,Posisi X,Pos. X,73.5,0.2,-0.2,73.443,-0.057,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D098,N0418,Posisi Y,Pos. Y,35.0,0.2,-0.2,34.911,-0.089,OK,1,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D033,N0423,Distance From D032,Distance,6.0,0.2,-0.2,6.003,0.003,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,D033,N0429,Angle 1,Angle,21.0,3.0,-3.0,20.396,-0.604,OK,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C016,N0431,Distance 01,Distance,21.55,0.1,-0.1,21.767,0.217,NG,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,-,N0052,-,Pos. X,34.5,0.05,-0.05,34.515,0.015,OK,0,QIS
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,-,N0052,-,Pos. Y,64.0,0.05,-0.05,64.009,0.009,OK,0,QIS
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C001,N0053,Posisi X,Pos. X,33.0,0.05,-0.05,32.987,-0.013,OK,1,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C001,N0053,Posisi Y,Pos. Y,56.3,0.05,-0.05,56.294,-0.006,OK,1,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C000,N0063,Flatness adjacent bosses,Flatness,0.0,0.03,-0.0,0.007,0.007,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C005,N0070,Posisi Y,Pos. X,0.0,0.2,-0.2,0.001,0.001,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C005,N0070,Posisi X,Pos. Y,0.0,0.2,-0.2,0.019,0.019,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,-,N0071,-,Concentr   5,0.0,0.1,0.0,0.038,0.038,OK,0,QIS
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C005,N0072,Perpendicularity to b,Rectang.   2,0.0,0.01,-0.0,0.004,0.004,OK,1,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C020,N0079,Posisi X,Pos. X,50.0,0.2,-0.2,50.026,0.026,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C020,N0079,Posisi Y,Pos. Y,50.0,0.2,-0.2,49.951,-0.049,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C019,N0083,Posisi X,Pos. X,76.0,0.2,-0.2,75.988,-0.012,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C019,N0083,Posisi Y,Pos. Y,79.5,0.2,-0.2,79.572,0.072,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C041,N0087,Posisi X,Pos. X,45.5,0.2,-0.2,45.501,0.001,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C041,N0087,Posisi Y,Pos. Y,76.2,0.2,-0.2,76.198,-0.002,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,-,N0088,-,Pos. X,0.0,0.05,-0.05,0.0,0.0,OK,0,QIS
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,-,N0088,-,Pos. Y,0.0,0.05,-0.05,0.0,0.0,OK,0,QIS
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C047,N0092,Posisi X,Pos. X,53.0,0.2,-0.2,53.07,0.07,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C047,N0092,Posisi Y,Pos. Y,59.0,0.2,-0.2,59.055,0.055,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C046,N0096,Posisi X,Pos. X,63.0,0.2,-0.2,63.488,0.488,NG,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C046,N0096,Posisi Y,Pos. Y,3.0,0.2,-0.2,2.889,-0.111,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C045,N0100,Posisi X,Pos. X,37.0,0.2,-0.2,36.91,-0.09,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C045,N0100,Posisi Y,Pos. Y,57.3,0.2,-0.2,57.259,-0.041,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C044,N0104,Posisi X,Pos. X,90.5,0.2,-0.2,90.399,-0.101,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C044,N0104,Posisi Y,Pos. Y,58.0,0.2,-0.2,57.915,-0.085,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C043,N0108,Posisi X,Pos. X,117.0,0.2,-0.2,116.963,-0.037,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C043,N0108,Posisi Y,Pos. Y,0.5,0.2,-0.2,0.445,-0.055,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C042,N0112,Posisi X,Pos. X,107.0,0.2,-0.2,106.954,-0.046,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C042,N0112,Posisi Y,Pos. Y,60.0,0.2,-0.2,60.015,0.015,OK,0,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C030,N0116,Posisi X,Pos. X,61.6,0.05,-0.05,61.603,0.003,OK,1,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C030,N0116,Posisi Y,Pos. Y,12.5,0.05,-0.05,12.52,0.02,OK,1,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C158,N0120,Posisi X,Pos. X,10.7,0.1,-0.1,10.73,0.03,OK,1,Produksi
2026-04-08 08:56:24,1,4,4,CRCS R,K1AL L1,Mitutoyo,C158,N0120,Posisi Y,Pos. Y,54.4,0.1,-0.1,54.396,-0.004,OK,1,Produksi
